date,daily_sales,cost_of_sales,net_profit,project_name
2002-02-19,1750.61,1624.39,126.22,Proj3
2002-02-20,1775.57,1710.19,65.38,Proj6
2002-02-21,1716.24,1454.1,262.14,Proj7
2002-02-22,1724.54,1028.3,696.24,Proj7
2002-02-25,1769.88,1417.75,352.13,Proj1
2002-02-26,1766.86,1437.89,328.97,Proj8
2002-02-27,1751.88,1429.9,321.98,Proj1
2002-02-28,1731.49,1383.57,347.92,Proj8
2002-03-01,1802.74,1588.6,214.14,Proj8
2002-03-04,1859.32,1084.34,774.98,Proj6
2002-03-05,2239.55,2719.7,355.35,Proj5
2002-03-06,1890.4,1716.44,173.96,Proj6
2002-03-07,1881.63,1070.49,811.14,Proj1
2002-03-08,1929.67,1761.14,168.53,Proj8
2002-03-11,1929.49,1740.93,188.56,Proj2
2002-03-12,1897.12,1513.29,383.83,Proj1
2002-03-13,2234.44,3036.53,175.07,Proj5
2002-03-14,1854.14,1482.35,371.79,Proj2
2002-03-15,3176.11,3625.12,418.25,Proj9
2002-03-18,1877.06,1474.08,402.98,Proj2
2002-03-19,1880.87,1367.51,513.36,Proj1
2002-03-20,1832.87,1699.07,133.8,Proj1
2002-03-21,3177.01,4475.78,78.52,Proj9
2002-03-22,1851.39,1025.17,826.22,Proj1
2002-03-25,2174.99,2464.31,443.43,Proj5
2002-03-26,2189.0,2861.62,234.38,Proj5
2002-03-27,1826.75,1480.64,346.11,Proj3
2002-03-28,1845.35,1428.02,417.33,Proj4
2002-04-01,1862.62,1493.46,369.16,Proj8
2002-04-02,1804.4,1331.87,472.53,Proj3
2002-04-03,1784.35,1375.09,409.26,Proj4
2002-04-04,1789.75,1285.04,504.71,Proj1
2002-04-05,1770.03,1316.15,453.88,Proj2
2002-04-08,1785.87,1333.33,452.54,Proj3
2002-04-09,1742.57,973.09,769.48,Proj3
2002-04-10,1767.07,1172.35,594.72,Proj7
2002-04-11,1725.24,1321.5,403.74,Proj6
2002-04-12,2107.43,1354.81,1003.52,Proj5
2002-04-15,1753.78,1052.62,701.16,Proj6
2002-04-16,1816.79,1561.45,255.34,Proj1
2002-04-17,1810.67,1469.25,341.42,Proj4
2002-04-18,1802.43,1211.8,590.63,Proj2
2002-04-19,1796.83,1305.11,491.72,Proj7
2002-04-22,1758.68,935.06,823.62,Proj1
2002-04-23,2076.35,2228.4,492.29,Proj5
2002-04-24,1713.34,1230.51,482.83,Proj6
2002-04-25,1713.7,932.14,781.56,Proj2
2002-04-26,1663.89,1018.56,645.33,Proj3
2002-04-29,2816.78,2998.01,457.73,Proj9
2002-04-30,1688.23,1160.97,527.26,Proj4
2002-05-01,1677.53,1361.02,316.51,Proj4
2002-05-02,2796.19,3263.45,339.44,Proj9
2002-05-03,2742.15,2801.74,492.33,Proj9
2002-05-06,1578.48,1036.89,541.59,Proj1
2002-05-07,1573.82,1119.96,453.86,Proj3
2002-05-08,1696.29,1062.89,633.4,Proj7
2002-05-09,1650.49,1138.11,512.38,Proj8
2002-05-10,1600.85,1441.52,159.33,Proj4
2002-05-13,1652.54,1498.93,153.61,Proj3
2002-05-14,1719.05,1289.92,429.13,Proj8
2002-05-15,1725.56,1240.19,485.37,Proj4
2002-05-16,1730.44,922.95,807.49,Proj1
2002-05-17,2960.36,4080.96,109.0,Proj9
2002-05-20,1701.59,1325.5,376.09,Proj8
2002-05-21,1664.18,954.73,709.45,Proj4
2002-05-22,1673.45,1113.29,560.16,Proj7
2002-05-23,1697.63,1555.21,142.42,Proj3
2002-05-24,1661.49,1242.65,418.84,Proj3
2002-05-28,1652.17,1053.5,598.67,Proj4
2002-05-29,1624.39,1177.39,447.0,Proj6
2002-05-30,2774.26,3223.22,342.63,Proj9
2002-05-31,1615.73,972.77,642.96,Proj4
2002-06-03,1562.56,1135.53,427.03,Proj1
2002-06-04,1578.12,1070.39,507.73,Proj6
2002-06-05,2711.94,3690.44,119.08,Proj9
2002-06-06,1554.88,1069.37,485.51,Proj2
2002-06-07,1535.48,1232.83,302.65,Proj3
2002-06-10,1530.69,1208.74,321.95,Proj2
2002-06-11,1497.18,1012.76,484.42,Proj2
2002-06-12,1519.12,1074.12,445.0,Proj7
2002-06-13,1496.88,1356.02,140.86,Proj2
2002-06-14,1504.74,828.18,676.56,Proj2
2002-06-17,1553.29,1115.52,437.77,Proj4
2002-06-18,1542.96,1240.29,302.67,Proj2
2002-06-19,1796.2,1992.82,389.71,Proj5
2002-06-20,1464.75,1457.87,6.88,Proj3
2002-06-21,1440.96,965.73,475.23,Proj7
2002-06-24,1460.34,666.87,793.47,Proj1
2002-06-25,2420.78,1631.14,771.54,Proj9
2002-06-26,1429.33,967.08,462.25,Proj1
2002-06-27,1459.2,953.57,505.63,Proj4
2002-06-28,1463.21,1241.66,221.55,Proj6
2002-07-01,1403.8,1112.43,291.37,Proj8
2002-07-02,1357.82,1095.79,262.03,Proj4
2002-07-03,1380.17,719.0,661.17,Proj3
2002-07-05,1448.36,1324.14,124.22,Proj1
2002-07-08,1405.61,1426.41,-20.8,Proj2
2002-07-09,1381.12,1238.93,142.19,Proj3
2002-07-10,1346.01,1237.57,108.44,Proj2
2002-07-11,2336.53,3429.43,2.66,Proj9
2002-07-12,2334.95,2260.43,469.33,Proj9
2002-07-15,1382.62,821.58,561.04,Proj8
2002-07-16,1375.26,1115.32,259.94,Proj4
2002-07-17,1397.25,841.17,556.08,Proj6
2002-07-18,1356.95,832.4,524.55,Proj7
2002-07-19,1319.15,1269.82,49.33,Proj4
2002-07-22,1282.65,1075.36,207.29,Proj2
2002-07-23,1229.05,777.76,451.29,Proj3
2002-07-24,1290.23,1220.83,69.4,Proj8
2002-07-25,1240.08,929.19,310.89,Proj7
2002-07-26,1262.12,855.78,406.34,Proj1
2002-07-29,1335.25,768.06,567.19,Proj3
2002-07-30,1344.19,894.62,449.57,Proj1
2002-07-31,1328.26,840.58,487.68,Proj2
2002-08-01,1280.0,1097.36,182.64,Proj6
2002-08-02,2121.46,2262.27,343.01,Proj9
2002-08-05,1206.01,501.33,704.68,Proj7
2002-08-06,1259.55,1064.14,195.41,Proj4
2002-08-07,1280.9,1106.1,174.8,Proj8
2002-08-08,1316.52,1055.21,261.31,Proj1
2002-08-09,1306.12,1142.49,163.63,Proj2
2002-08-12,1306.84,1233.8,73.04,Proj2
2002-08-13,1269.28,814.63,454.65,Proj7
2002-08-14,1334.3,1047.62,286.68,Proj7
2002-08-15,1614.01,2578.56,-87.53,Proj5
2002-08-16,1361.01,1084.83,276.18,Proj2
2002-08-19,1394.54,1287.16,107.38,Proj4
2002-08-20,1376.59,690.16,686.43,Proj3
2002-08-21,1409.25,867.47,541.78,Proj6
2002-08-22,1707.54,1876.2,380.62,Proj5
2002-08-23,1380.62,833.37,547.25,Proj6
2002-08-26,1391.74,794.56,597.18,Proj2
2002-08-27,1347.78,780.93,566.85,Proj1
2002-08-28,1314.38,1006.58,307.8,Proj2
2002-08-29,1335.77,966.57,369.2,Proj1
2002-08-30,1314.85,1279.27,35.58,Proj8
2002-09-03,1263.84,746.84,517.0,Proj4
2002-09-04,1292.31,896.25,396.06,Proj3
2002-09-05,1251.0,951.19,299.81,Proj7
2002-09-06,1295.3,1333.78,-38.48,Proj4
2002-09-09,1304.6,1332.03,-27.43,Proj8
2002-09-10,1320.09,1111.45,208.64,Proj2
2002-09-11,1315.45,785.46,529.99,Proj7
2002-09-12,1279.68,1287.87,-8.19,Proj1
2002-09-13,1291.4,851.59,439.81,Proj8
2002-09-16,1275.88,1008.26,267.62,Proj1
2002-09-17,1259.94,567.28,692.66,Proj7
2002-09-18,1502.56,1902.06,195.43,Proj5
2002-09-19,1216.45,689.15,527.3,Proj1
2002-09-20,1465.31,2049.34,82.57,Proj5
2002-09-23,1421.92,1451.73,378.42,Proj5
2002-09-24,1182.17,546.61,635.56,Proj7
2002-09-25,1222.29,848.89,373.4,Proj1
2002-09-26,1221.61,1090.64,130.97,Proj7
2002-09-27,1199.16,1042.4,156.76,Proj2
2002-09-30,1172.06,737.62,434.44,Proj7
2002-10-01,1213.72,558.28,655.44,Proj8
2002-10-02,1187.3,942.73,244.57,Proj7
2002-10-03,1398.67,1690.88,226.18,Proj5
2002-10-04,1139.9,1255.44,-115.54,Proj7
2002-10-07,1902.98,2854.23,-22.29,Proj9
2002-10-08,1129.22,886.91,242.31,Proj4
2002-10-09,1336.93,1933.47,39.96,Proj5
2002-10-10,1163.37,987.28,176.09,Proj1
2002-10-11,1210.47,977.02,233.45,Proj4
2002-10-14,1220.53,1021.27,199.26,Proj8
2002-10-15,1282.44,1110.41,172.03,Proj8
2002-10-16,1232.42,1119.58,112.84,Proj1
2002-10-17,1272.29,726.55,545.74,Proj2
2002-10-18,2189.36,2466.43,301.29,Proj9
2002-10-21,1309.67,1230.55,79.12,Proj1
2002-10-22,1292.8,1204.32,88.48,Proj1
2002-10-23,1320.23,879.31,440.92,Proj4
2002-10-24,1298.71,807.1,491.61,Proj6
2002-10-25,1331.13,808.93,522.2,Proj8
2002-10-28,1315.83,944.37,371.46,Proj3
2002-10-29,2210.92,1956.05,518.12,Proj9
2002-10-30,1326.73,999.38,327.35,Proj4
2002-10-31,1329.75,1079.76,249.99,Proj3
2002-11-01,1360.7,960.21,400.49,Proj8
2002-11-04,1396.54,769.38,627.16,Proj8
2002-11-05,2381.99,3226.58,110.54,Proj9
2002-11-06,2412.28,2710.28,334.88,Proj9
2002-11-07,1376.71,1106.91,269.8,Proj3
2002-11-08,1631.14,1596.11,472.55,Proj5
2002-11-11,1319.19,1106.93,212.26,Proj6
2002-11-12,1349.56,1081.69,267.87,Proj7
2002-11-13,1361.33,1254.27,107.06,Proj1
2002-11-14,1411.52,1064.44,347.08,Proj3
2002-11-15,1411.14,872.66,538.48,Proj4
2002-11-18,1393.69,1434.98,-41.29,Proj1
2002-11-19,1374.51,947.79,426.72,Proj1
2002-11-20,2412.89,2753.46,317.97,Proj9
2002-11-21,1761.06,2154.92,270.37,Proj5
2002-11-22,1468.74,888.07,580.67,Proj3
2002-11-25,1481.9,1404.4,77.5,Proj3
2002-11-26,1444.43,763.51,680.92,Proj6
2002-11-27,1487.94,1520.71,-32.77,Proj7
2002-11-29,1478.78,1274.85,203.93,Proj4
2002-12-02,1484.78,995.28,489.5,Proj1
2002-12-03,1448.96,1333.04,115.92,Proj3
2002-12-04,1430.35,738.67,691.68,Proj8
2002-12-05,1692.9,1635.51,502.13,Proj5
2002-12-06,1422.44,858.02,564.42,Proj1
2002-12-09,1367.14,1346.75,20.39,Proj1
2002-12-10,1390.76,846.47,544.29,Proj4
2002-12-11,1396.59,875.19,521.4,Proj6
2002-12-12,1399.55,885.06,514.49,Proj7
2002-12-13,1362.42,997.24,365.18,Proj8
2002-12-16,1400.33,1291.17,109.16,Proj8
2002-12-17,1670.46,2095.81,227.71,Proj5
2002-12-18,1361.51,1155.93,205.58,Proj3
2002-12-19,1354.1,736.3,617.8,Proj1
2002-12-20,1363.05,747.22,615.83,Proj4
2002-12-23,1381.69,1173.87,207.82,Proj7
2002-12-24,1372.47,752.24,620.23,Proj2
2002-12-26,1367.89,934.91,432.98,Proj4
2002-12-27,1348.31,859.27,489.04,Proj6
2002-12-30,1339.54,1101.62,237.92,Proj8
2002-12-31,1335.51,866.38,469.13,Proj8
2003-01-02,1384.85,870.89,513.96,Proj3
2003-01-03,1387.08,943.04,444.04,Proj3
2003-01-06,1421.32,1002.49,418.83,Proj1
2003-01-07,1431.57,1134.57,297.0,Proj8
2003-01-08,1401.07,1287.98,113.09,Proj2
2003-01-09,1438.46,828.92,609.54,Proj7
2003-01-10,1447.72,953.31,494.41,Proj6
2003-01-13,1735.25,2170.81,240.04,Proj5
2003-01-14,1460.99,805.64,655.35,Proj3
2003-01-15,2445.96,2954.22,257.11,Proj9
2003-01-16,1423.75,599.82,823.93,Proj1
2003-01-17,1376.19,843.07,533.12,Proj1
2003-01-21,1364.25,626.32,737.93,Proj3
2003-01-22,1359.48,1308.51,50.97,Proj1
2003-01-23,2360.06,2731.73,295.58,Proj9
2003-01-24,1342.14,1291.89,50.25,Proj2
2003-01-27,1590.32,1935.13,250.2,Proj5
2003-01-28,1610.62,1958.02,254.39,Proj5
2003-01-29,1358.06,976.09,381.97,Proj3
2003-01-30,1322.35,1149.35,173.0,Proj3
2003-01-31,1320.91,1431.56,-110.65,Proj6
2003-02-03,1323.79,1003.87,319.92,Proj7
2003-02-04,1567.38,1582.62,426.92,Proj5
2003-02-05,1301.5,1044.38,257.12,Proj8
2003-02-06,1301.73,1228.76,72.97,Proj8
2003-02-07,1282.47,1201.71,80.76,Proj1
2003-02-10,1296.68,1126.84,169.84,Proj7
2003-02-11,1295.46,699.7,595.76,Proj1
2003-02-12,2174.25,2121.47,430.38,Proj9
2003-02-13,1277.44,969.94,307.5,Proj8
2003-02-14,2227.29,2190.44,434.0,Proj9
2003-02-18,1346.54,953.17,393.37,Proj1
2003-02-19,1334.32,783.35,550.97,Proj7
2003-02-20,1597.48,1363.83,573.55,Proj5
2003-02-21,1349.02,994.47,354.55,Proj2
2003-02-24,1322.38,1170.14,152.24,Proj2
2003-02-25,1328.98,1270.14,58.84,Proj1
2003-02-26,1303.68,816.96,486.72,Proj3
2003-02-27,1323.94,1028.55,295.39,Proj4
2003-02-28,2273.78,2984.12,143.87,Proj9
2003-03-03,1584.35,1320.83,586.5,Proj5
2003-03-04,2223.21,3437.04,-67.05,Proj9
2003-03-05,2234.48,2291.72,397.71,Proj9
2003-03-06,2214.91,2249.15,403.23,Proj9
2003-03-07,1305.29,1100.95,204.34,Proj8
2003-03-10,2173.23,2489.97,282.38,Proj9
2003-03-11,1271.47,986.98,284.49,Proj2
2003-03-12,2174.71,2427.41,308.28,Proj9
2003-03-13,1340.77,1410.26,-69.49,Proj1
2003-03-14,1340.33,955.6,384.73,Proj7
2003-03-17,2366.86,2592.19,355.39,Proj9
2003-03-18,1400.55,1266.56,133.99,Proj2
2003-03-19,1397.07,1154.84,242.23,Proj1
2003-03-20,1402.77,1347.15,55.62,Proj7
2003-03-21,1421.84,929.29,492.55,Proj6
2003-03-24,1369.78,1158.26,211.52,Proj1
2003-03-25,1391.01,1103.64,287.37,Proj6
2003-03-26,1387.45,1033.33,354.12,Proj6
2003-03-27,1384.25,1101.58,282.67,Proj1
2003-03-28,1369.6,1023.39,346.21,Proj6
2003-03-31,2279.99,2296.08,422.74,Proj9
2003-04-01,2292.11,2383.08,395.07,Proj9
2003-04-02,1396.72,1384.78,11.94,Proj4
2003-04-03,1396.58,1157.84,238.74,Proj6
2003-04-04,1383.51,908.11,475.4,Proj3
2003-04-07,1389.51,846.67,542.84,Proj2
2003-04-08,1382.94,1049.41,333.53,Proj6
2003-04-09,2306.46,2651.09,296.3,Proj9
2003-04-10,1365.61,1040.76,324.85,Proj4
2003-04-11,1630.62,1609.65,464.6,Proj5
2003-04-14,1384.95,968.71,416.24,Proj6
2003-04-15,1391.01,1049.65,341.36,Proj6
2003-04-16,1394.72,996.41,398.31,Proj2
2003-04-17,1425.5,1449.68,-24.18,Proj3
2003-04-21,1424.37,1287.68,136.69,Proj7
2003-04-22,1451.36,1113.98,337.38,Proj2
2003-04-23,1466.16,1177.96,288.2,Proj6
2003-04-24,1457.23,1114.42,342.81,Proj7
2003-04-25,1434.54,1287.24,147.31,Proj3
2003-04-28,1462.24,1264.0,198.24,Proj4
2003-04-29,1471.3,1357.74,113.56,Proj3
2003-04-30,1757.17,2172.96,257.11,Proj5
2003-05-01,1767.07,1926.5,402.28,Proj5
2003-05-02,1502.88,1240.24,262.64,Proj4
2003-05-05,1504.04,1096.45,407.59,Proj2
2003-05-06,1523.71,1352.07,171.64,Proj2
2003-05-07,2561.49,3060.85,282.42,Proj9
2003-05-08,1489.69,1032.99,456.7,Proj6
2003-05-09,1824.18,2172.21,313.36,Proj5
2003-05-12,1541.4,1365.75,175.65,Proj3
2003-05-13,1539.68,842.12,697.56,Proj3
2003-05-14,1534.9,1087.67,447.23,Proj3
2003-05-15,1551.38,934.96,616.42,Proj8
2003-05-16,1846.24,1615.48,641.04,Proj5
2003-05-19,1492.77,987.14,505.63,Proj7
2003-05-20,1491.09,704.94,786.15,Proj1
2003-05-21,1489.87,1161.23,328.64,Proj3
2003-05-22,1507.55,907.03,600.52,Proj6
2003-05-23,1510.09,1220.84,289.25,Proj4
2003-05-27,1556.69,889.32,667.37,Proj4
2003-05-28,1563.24,828.3,734.94,Proj2
2003-05-29,1574.95,1418.73,156.22,Proj2
2003-05-30,1595.91,1042.63,553.28,Proj3
2003-06-02,1590.75,1317.11,273.64,Proj4
2003-06-03,2726.05,2026.12,793.11,Proj9
2003-06-04,1961.58,1511.99,794.66,Proj5
2003-06-05,1646.01,1357.47,288.54,Proj1
2003-06-06,1627.42,1228.0,399.42,Proj6
2003-06-09,1603.97,1305.78,298.19,Proj4
2003-06-10,2767.04,3649.09,168.03,Proj9
2003-06-11,1646.02,1622.21,23.81,Proj7
2003-06-12,1653.62,1268.99,384.63,Proj1
2003-06-13,1626.49,1252.01,374.48,Proj2
2003-06-16,1666.58,1362.15,304.43,Proj6
2003-06-17,1668.44,1272.73,395.71,Proj7
2003-06-18,1677.14,1519.25,157.89,Proj6
2003-06-19,1648.64,1509.3,139.34,Proj1
2003-06-20,1644.72,1268.78,375.94,Proj7
2003-06-23,1610.75,1299.73,311.02,Proj6
2003-06-24,1605.61,1412.99,192.62,Proj4
2003-06-25,1602.66,1403.57,199.09,Proj8
2003-06-26,2777.82,4321.51,-94.59,Proj9
2003-06-27,1625.26,1456.65,168.61,Proj8
2003-06-30,1622.8,1312.74,310.06,Proj2
2003-07-01,1640.13,1045.81,594.32,Proj2
2003-07-02,1678.73,906.57,772.16,Proj3
2003-07-03,1663.46,1171.83,491.63,Proj7
2003-07-07,1720.71,1457.87,262.84,Proj1
2003-07-08,1746.46,1147.48,598.98,Proj6
2003-07-09,1747.46,1246.0,501.46,Proj6
2003-07-10,1715.86,1255.05,460.81,Proj8
2003-07-11,1733.93,1139.91,594.02,Proj1
2003-07-14,2105.78,2081.49,598.44,Proj5
2003-07-15,1753.21,1347.41,405.8,Proj6
2003-07-16,1747.97,1233.63,514.34,Proj7
2003-07-17,1698.02,1549.49,148.53,Proj8
2003-07-18,1708.5,1166.89,541.61,Proj1
2003-07-21,1681.41,1270.44,410.97,Proj7
2003-07-22,1706.1,916.78,789.32,Proj3
2003-07-23,1719.18,1137.63,581.55,Proj3
2003-07-24,1701.42,1596.04,105.38,Proj8
2003-07-25,1730.7,1064.98,665.72,Proj8
2003-07-28,1735.36,1307.6,427.76,Proj4
2003-07-29,1731.37,1469.31,262.06,Proj8
2003-07-30,1720.91,1127.84,593.07,Proj7
2003-07-31,1735.02,1186.79,548.23,Proj4
2003-08-01,1715.62,1332.91,382.71,Proj1
2003-08-04,1714.06,1227.0,487.06,Proj6
2003-08-05,1673.5,1239.77,433.73,Proj3
2003-08-06,1652.68,1310.37,342.31,Proj2
2003-08-07,1652.18,1071.93,580.25,Proj2
2003-08-08,1644.03,1165.17,478.86,Proj7
2003-08-11,2824.57,3888.54,106.09,Proj9
2003-08-12,1687.01,1059.69,627.32,Proj7
2003-08-13,1686.61,1194.58,492.03,Proj7
2003-08-14,1700.34,1199.15,501.19,Proj3
2003-08-15,2893.42,4066.72,75.32,Proj9
2003-08-18,1739.49,1167.58,571.91,Proj3
2003-08-19,1761.11,1495.22,265.89,Proj3
2003-08-20,1760.54,1115.74,644.8,Proj2
2003-08-21,1777.55,1156.35,621.2,Proj4
2003-08-22,1765.32,1680.83,84.49,Proj2
2003-08-25,1764.31,1282.75,481.56,Proj7
2003-08-26,1770.65,1344.68,425.97,Proj1
2003-08-27,1782.13,1241.7,540.43,Proj6
2003-08-28,1800.18,1276.13,524.05,Proj4
2003-08-29,1810.45,1787.99,22.46,Proj3
2003-09-02,1841.48,1216.29,625.19,Proj2
2003-09-03,3149.93,3972.71,263.81,Proj9
2003-09-04,1868.97,1409.41,459.56,Proj1
2003-09-05,1858.24,1431.72,426.52,Proj1
2003-09-08,1888.62,1720.19,168.43,Proj2
2003-09-09,1873.43,1682.25,191.18,Proj8
2003-09-10,1823.81,1466.29,357.52,Proj4
2003-09-11,1846.09,1071.75,774.34,Proj2
2003-09-12,1855.03,1430.08,424.95,Proj8
2003-09-15,2214.84,2252.21,594.47,Proj5
2003-09-16,2264.7,3077.93,177.29,Proj5
2003-09-17,1883.1,1103.37,779.73,Proj4
2003-09-18,2291.46,2856.16,322.79,Proj5
2003-09-19,2286.84,2611.75,454.73,Proj5
2003-09-22,1874.62,1416.98,457.64,Proj6
2003-09-23,1901.72,1718.14,183.58,Proj1
2003-09-24,2212.44,2567.33,417.41,Proj5
2003-09-25,1817.24,1536.99,280.25,Proj2
2003-09-26,2150.48,2807.94,232.1,Proj5
2003-09-29,2189.47,2460.95,457.37,Proj5
2003-09-30,1786.94,1403.87,383.07,Proj3
2003-10-01,1832.25,1736.45,95.8,Proj2
2003-10-02,1836.22,1393.86,442.36,Proj6
2003-10-03,1880.57,1143.77,736.8,Proj6
2003-10-06,1893.46,1043.05,850.41,Proj7
2003-10-07,3243.34,4000.59,307.61,Proj9
2003-10-08,2272.54,2214.58,663.46,Proj5
2003-10-09,1911.9,1341.3,570.6,Proj7
2003-10-10,1915.31,1762.91,152.4,Proj1
2003-10-13,3287.0,3351.01,593.13,Proj9
2003-10-14,1943.19,1671.64,271.55,Proj1
2003-10-15,1939.1,1497.43,441.67,Proj6
2003-10-16,1950.14,1376.57,573.57,Proj4
2003-10-17,1912.36,1322.21,590.15,Proj4
2003-10-20,1925.14,1246.12,679.02,Proj4
2003-10-21,1940.9,1287.94,652.96,Proj6
2003-10-22,1898.07,1280.48,617.59,Proj4
2003-10-23,1885.51,1591.48,294.03,Proj8
2003-10-24,1865.59,1296.21,569.38,Proj6
2003-10-27,3200.95,3239.48,587.12,Proj9
2003-10-28,3284.84,3469.59,544.43,Proj9
2003-10-29,1936.56,1252.82,683.74,Proj6
2003-10-30,2319.23,2904.53,319.06,Proj5
2003-10-31,2318.65,2762.08,397.72,Proj5
2003-11-03,2361.24,2651.19,494.82,Proj5
2003-11-04,2349.56,2613.46,506.05,Proj5
2003-11-05,3330.93,3985.45,365.19,Proj9
2003-11-06,1976.37,1609.19,367.18,Proj4
2003-11-07,1970.74,1095.16,875.58,Proj3
2003-11-10,2329.97,2560.05,519.39,Proj5
2003-11-11,1930.75,1617.99,312.76,Proj4
2003-11-12,1973.11,1254.87,718.24,Proj1
2003-11-13,1967.35,1815.02,152.33,Proj8
2003-11-14,1930.26,1627.23,303.03,Proj2
2003-11-17,1909.61,1199.48,710.13,Proj6
2003-11-18,1881.75,1548.84,332.91,Proj1
2003-11-19,3229.41,4415.12,133.6,Proj9
2003-11-20,2258.3,2975.16,229.05,Proj5
2003-11-21,2272.66,2507.47,500.84,Proj5
2003-11-24,1947.14,1475.68,471.46,Proj1
2003-11-25,1943.04,1245.54,697.5,Proj1
2003-11-26,1953.31,1598.49,354.82,Proj1
2003-11-28,1960.26,1491.02,469.24,Proj8
2003-12-01,1989.82,1416.16,573.66,Proj4
2003-12-02,1980.07,1587.17,392.9,Proj1
2003-12-03,1960.25,1234.58,725.67,Proj3
2003-12-04,2362.56,2649.15,497.05,Proj5
2003-12-05,1937.82,1301.26,636.56,Proj2
2003-12-08,1948.85,1485.61,463.24,Proj1
2003-12-09,1908.32,1000.44,907.88,Proj6
2003-12-10,1904.65,1389.63,515.02,Proj6
2003-12-11,1942.32,1337.82,604.5,Proj2
2003-12-12,1949.0,1486.15,462.85,Proj7
2003-12-15,1918.26,1554.8,363.46,Proj6
2003-12-16,1924.29,1421.7,502.59,Proj4
2003-12-17,1921.33,1646.07,275.26,Proj4
2003-12-18,1956.18,1459.64,496.54,Proj6
2003-12-19,1951.02,1143.78,807.24,Proj3
2003-12-22,1955.8,1192.9,762.9,Proj3
2003-12-23,1974.78,1337.09,637.69,Proj1
2003-12-24,2363.08,1978.4,870.12,Proj5
2003-12-26,1973.14,1216.56,756.58,Proj2
2003-12-29,2006.48,1695.98,310.5,Proj7
2003-12-30,2009.88,1634.91,374.97,Proj4
2003-12-31,2003.37,873.68,1129.69,Proj7
2004-01-02,2006.68,1741.28,265.4,Proj8
2004-01-05,2047.36,1455.68,591.68,Proj3
2004-01-06,2057.37,1548.22,509.15,Proj7
2004-01-07,2077.68,1522.33,555.35,Proj8
2004-01-08,3570.42,3153.9,838.69,Proj9
2004-01-09,2086.92,1332.93,753.99,Proj6
2004-01-12,2111.78,1621.16,490.62,Proj1
2004-01-13,2096.44,1522.52,573.92,Proj7
2004-01-14,2111.13,1559.27,551.86,Proj1
2004-01-15,2530.9,2206.87,883.04,Proj5
2004-01-16,2140.46,1635.23,505.23,Proj2
2004-01-20,2147.98,1331.47,816.51,Proj1
2004-01-21,2142.45,1793.09,349.36,Proj4
2004-01-22,2119.01,1321.87,797.14,Proj7
2004-01-23,2123.87,1786.73,337.15,Proj3
2004-01-26,2153.83,1728.65,425.18,Proj1
2004-01-27,2116.04,1389.01,727.03,Proj1
2004-01-28,2492.84,2981.23,421.13,Proj5
2004-01-29,2068.23,1415.22,653.01,Proj8
2004-01-30,2066.15,1621.66,444.49,Proj4
2004-02-02,2063.15,1321.13,742.02,Proj1
2004-02-03,2066.21,1248.92,817.29,Proj6
2004-02-04,2014.14,1402.71,611.43,Proj1
2004-02-05,2019.56,1404.83,614.73,Proj8
2004-02-06,2476.81,2780.54,519.26,Proj5
2004-02-09,2060.57,1551.6,508.97,Proj3
2004-02-10,2075.33,1548.42,526.91,Proj3
2004-02-11,2089.66,1524.28,565.38,Proj3
2004-02-12,2073.61,1392.27,681.34,Proj6
2004-02-13,2464.27,3026.39,372.23,Proj5
2004-02-17,2080.35,1692.82,387.53,Proj6
2004-02-18,2076.47,1755.18,321.29,Proj6
2004-02-19,2045.96,1716.84,329.12,Proj3
2004-02-20,2037.93,1600.29,437.64,Proj1
2004-02-23,2007.52,1505.24,502.28,Proj8
2004-02-24,2005.44,1320.89,684.55,Proj4
2004-02-25,2022.98,1695.21,327.77,Proj8
2004-02-26,2032.57,1296.6,735.97,Proj6
2004-02-27,2029.82,1681.11,348.71,Proj8
2004-03-01,2057.8,1622.53,435.27,Proj6
2004-03-02,2039.65,1605.95,433.7,Proj1
2004-03-03,2033.36,1599.23,434.13,Proj1
2004-03-04,2055.11,1490.79,564.32,Proj2
2004-03-05,2047.63,1137.97,909.66,Proj1
2004-03-08,2008.78,1307.62,701.16,Proj8
2004-03-09,1995.16,1616.79,378.37,Proj2
2004-03-10,1964.15,1460.59,503.56,Proj8
2004-03-11,3304.61,4337.0,209.09,Proj9
2004-03-12,3374.04,4144.07,327.1,Proj9
2004-03-15,1939.2,1185.99,753.21,Proj3
2004-03-16,1943.09,1449.31,493.78,Proj7
2004-03-17,1976.76,1405.91,570.85,Proj7
2004-03-18,2354.93,2180.24,751.2,Proj5
2004-03-19,1940.47,1166.55,773.92,Proj2
2004-03-22,2291.88,2470.46,537.42,Proj5
2004-03-23,3233.06,2668.62,834.35,Proj9
2004-03-24,1909.48,1697.79,211.69,Proj1
2004-03-25,1967.17,1329.77,637.4,Proj1
2004-03-26,1960.02,1361.94,598.08,Proj4
2004-03-29,1992.57,1745.36,247.21,Proj4
2004-03-30,2000.63,1421.71,578.92,Proj6
2004-03-31,1994.22,1345.26,648.96,Proj3
2004-04-01,2015.01,1496.11,518.9,Proj6
2004-04-02,2468.6,2687.29,564.23,Proj5
2004-04-05,2079.12,1517.06,562.06,Proj8
2004-04-06,2059.9,1262.58,797.32,Proj2
2004-04-07,2460.29,2883.66,448.21,Proj5
2004-04-08,2052.88,1850.65,202.23,Proj8
