date,cost_of_sales,selling_price,net_profit,project_name
2002-02-05,3518.4249999999997,3125.484,431.15,Proj9
2002-02-06,1347.49,1812.71,465.22,Proj8
2002-02-07,1325.41,1782.11,456.7,Proj2
2002-02-08,1441.57,1818.88,377.31,Proj8
2002-02-11,3114.45,3139.322,600.88,Proj9
2002-02-12,3052.125,3118.157,613.36,Proj9
2002-02-13,1630.01,1859.16,229.15,Proj1
2002-02-14,3111.025,3133.729,598.96,Proj9
2002-02-15,1325.29,1805.2,479.91,Proj8
2002-02-19,1317.51,1750.61,433.1,Proj7
2002-02-20,2465.424,2130.6839999999997,405.89,Proj5
2002-02-21,1167.59,1716.24,548.65,Proj7
2002-02-22,2114.01,2069.448,550.09,Proj5
2002-02-25,1351.38,1769.88,418.5,Proj2
2002-02-26,1228.46,1766.86,538.4,Proj4
2002-02-27,1401.96,1751.88,349.92,Proj1
2002-02-28,1369.7,1731.49,361.79,Proj6
2002-03-01,2176.686,2163.288,593.47,Proj5
2002-03-04,1469.92,1859.32,389.4,Proj4
2002-03-05,1366.89,1866.29,499.4,Proj6
2002-03-06,3671.6000000000004,3213.6800000000003,421.76,Proj9
2002-03-07,1404.77,1881.63,476.86,Proj1
2002-03-08,2580.3360000000002,2315.604,496.15,Proj5
2002-03-11,1456.45,1929.49,473.04,Proj3
2002-03-12,1347.1,1897.12,550.02,Proj3
2002-03-13,1491.27,1862.03,370.76,Proj4
2002-03-14,3736.15,3152.038,359.68,Proj9
2002-03-15,1393.44,1868.3,474.86,Proj4
2002-03-18,1372.94,1877.06,504.12,Proj8
2002-03-19,1386.72,1880.87,494.15,Proj3
2002-03-20,2292.0119999999997,2199.444,559.53,Proj5
2002-03-21,1383.94,1868.83,484.89,Proj8
2002-03-22,3290.2,3147.3630000000003,535.31,Proj9
2002-03-25,1418.05,1812.49,394.44,Proj3
2002-03-26,1364.96,1824.17,459.21,Proj7
2002-03-27,3851.05,3105.475,286.33,Proj9
2002-03-28,1420.03,1845.35,425.32,Proj1
2002-04-01,1543.5,1862.62,319.12,Proj6
2002-04-02,1418.01,1804.4,386.39,Proj6
2002-04-03,1139.3,1784.35,645.05,Proj8
2002-04-04,1235.03,1789.75,554.72,Proj4
2002-04-05,1376.3,1770.03,393.73,Proj1
2002-04-08,1244.95,1785.87,540.92,Proj4
2002-04-09,2797.992,2091.084,188.13,Proj5
2002-04-10,1218.0,1767.07,549.07,Proj2
2002-04-11,1259.14,1725.24,466.1,Proj2
2002-04-12,1311.13,1756.19,445.06,Proj1
2002-04-15,1319.87,1753.78,433.91,Proj4
2002-04-16,1571.91,1816.79,244.88,Proj7
2002-04-17,1437.9,1810.67,372.77,Proj3
2002-04-18,1270.45,1802.43,531.98,Proj7
2002-04-19,1312.64,1796.83,484.19,Proj7
2002-04-22,1324.76,1758.68,433.92,Proj7
2002-04-23,1130.04,1730.29,600.25,Proj4
2002-04-24,1293.15,1713.34,420.19,Proj3
2002-04-25,1263.25,1713.7,450.45,Proj3
2002-04-26,3145.625,2828.6130000000003,405.64,Proj9
2002-04-29,1303.89,1656.93,353.04,Proj6
2002-04-30,1304.18,1688.23,384.05,Proj1
2002-05-01,3155.7999999999997,2851.801,415.21,Proj9
2002-05-02,1216.07,1644.82,428.75,Proj4
2002-05-03,1232.15,1613.03,380.88,Proj4
2002-05-06,2072.4840000000004,1894.176,427.1,Proj5
2002-05-07,2691.7000000000003,2675.4939999999997,497.14,Proj9
2002-05-08,1310.54,1696.29,385.75,Proj1
2002-05-09,1357.73,1650.49,292.76,Proj1
2002-05-10,1244.73,1600.85,356.12,Proj3
2002-05-13,1220.7,1652.54,431.84,Proj8
2002-05-14,1316.53,1719.05,402.52,Proj4
2002-05-15,1281.99,1725.56,443.57,Proj7
2002-05-16,1266.85,1730.44,463.59,Proj7
2002-05-17,1301.74,1741.39,439.65,Proj8
2002-05-20,1239.58,1701.59,462.01,Proj3
2002-05-21,1183.16,1664.18,481.02,Proj3
2002-05-22,1163.89,1673.45,509.56,Proj1
2002-05-23,1187.86,1697.63,509.77,Proj4
2002-05-24,1170.24,1661.49,491.25,Proj3
2002-05-28,1038.0,1652.17,614.17,Proj2
2002-05-29,1084.83,1624.39,539.56,Proj8
2002-05-30,1116.79,1631.92,515.13,Proj8
2002-05-31,2941.85,2746.741,438.99,Proj9
2002-06-03,1222.54,1562.56,340.02,Proj7
2002-06-04,1175.02,1578.12,403.1,Proj6
2002-06-05,2896.625,2711.942,436.61,Proj9
2002-06-06,1144.49,1554.88,410.39,Proj3
2002-06-07,1059.08,1535.48,476.4,Proj6
2002-06-10,3100.0,2602.1730000000002,290.69,Proj9
2002-06-11,1051.27,1497.18,445.91,Proj2
2002-06-12,1001.34,1519.12,517.78,Proj2
2002-06-13,1129.43,1496.88,367.45,Proj4
2002-06-14,1109.83,1504.74,394.91,Proj1
2002-06-17,1212.67,1553.29,340.62,Proj4
2002-06-18,1201.86,1542.96,341.1,Proj1
2002-06-19,1110.04,1496.83,386.79,Proj4
2002-06-20,1908.45,1757.7,404.5,Proj5
2002-06-21,1048.22,1440.96,392.74,Proj8
2002-06-24,1068.41,1460.34,391.93,Proj6
2002-06-25,2067.462,1708.788,275.4,Proj5
2002-06-26,2923.125,2429.861,260.08,Proj9
2002-06-27,1156.1,1459.2,303.1,Proj4
2002-06-28,1053.37,1463.21,409.84,Proj6
2002-07-01,1161.27,1403.8,242.53,Proj4
2002-07-02,1188.28,1357.82,169.54,Proj7
2002-07-03,1020.22,1380.17,359.95,Proj7
2002-07-05,2909.5,2462.212,284.56,Proj9
2002-07-08,1015.9,1405.61,389.71,Proj4
2002-07-09,932.8,1381.12,448.32,Proj1
2002-07-10,1071.76,1346.01,274.25,Proj7
2002-07-11,2199.925,2336.531,494.46,Proj9
2002-07-12,944.86,1373.5,428.64,Proj1
2002-07-15,2282.175,2350.4539999999997,469.75,Proj9
2002-07-16,1124.74,1375.26,250.52,Proj2
2002-07-17,2030.346,1676.7,269.28,Proj5
2002-07-18,1091.21,1356.95,265.74,Proj2
2002-07-19,2709.8,2242.5550000000003,235.23,Proj9
2002-07-22,1021.83,1282.65,260.82,Proj2
2002-07-23,785.5,1229.05,443.55,Proj6
2002-07-24,1753.9920000000002,1548.276,315.79,Proj5
2002-07-25,986.13,1240.08,253.95,Proj6
2002-07-26,960.87,1262.12,301.25,Proj8
2002-07-29,2560.725,2269.9249999999997,310.96,Proj9
2002-07-30,2082.798,1613.028,187.08,Proj5
2002-07-31,1795.68,1593.912,330.66,Proj5
2002-08-01,920.53,1280.0,359.47,Proj2
2002-08-02,885.4,1247.92,362.52,Proj4
2002-08-05,940.8,1206.01,265.21,Proj3
2002-08-06,900.86,1259.55,358.69,Proj1
2002-08-07,1011.07,1280.9,269.83,Proj7
2002-08-08,1260.8280000000002,1579.8239999999998,616.06,Proj5
2002-08-09,1045.16,1306.12,260.96,Proj2
2002-08-12,927.13,1306.84,379.71,Proj2
2002-08-13,2241.075,2157.776,372.85,Proj9
2002-08-14,1062.45,1334.3,271.85,Proj4
2002-08-15,2673.725,2286.517,275.52,Proj9
2002-08-16,2580.3250000000003,2313.717,328.88,Proj9
2002-08-19,981.43,1394.54,413.11,Proj2
2002-08-20,819.62,1376.59,556.97,Proj3
2002-08-21,1961.2079999999999,1691.1,319.69,Proj5
2002-08-22,2500.25,2419.015,422.85,Proj9
2002-08-23,1057.41,1380.62,323.21,Proj4
2002-08-26,1145.37,1391.74,246.37,Proj3
2002-08-27,1037.34,1347.78,310.44,Proj2
2002-08-28,1099.27,1314.38,215.11,Proj2
2002-08-29,955.01,1335.77,380.76,Proj4
2002-08-30,1027.28,1314.85,287.57,Proj6
2002-09-03,2313.05,2148.528,338.62,Proj9
2002-09-04,1869.966,1550.772,253.44,Proj5
2002-09-05,859.66,1251.0,391.34,Proj2
2002-09-06,840.03,1295.3,455.27,Proj2
2002-09-09,2216.1000000000004,2217.8199999999997,418.16,Proj9
2002-09-10,923.01,1320.09,397.08,Proj6
2002-09-11,1581.516,1578.54,436.83,Proj5
2002-09-12,2007.2520000000002,1535.616,164.54,Proj5
2002-09-13,1646.352,1549.68,376.76,Proj5
2002-09-16,994.75,1275.88,281.13,Proj6
2002-09-17,2655.4,2141.898,197.78,Proj9
2002-09-18,2419.075,2128.621,284.5,Proj9
2002-09-19,800.74,1216.45,415.7,Proj6
2002-09-20,864.93,1221.09,356.15,Proj1
2002-09-23,751.51,1184.93,433.42,Proj3
2002-09-24,986.33,1182.17,195.84,Proj2
2002-09-25,949.83,1222.29,272.46,Proj2
2002-09-26,913.63,1221.61,307.98,Proj7
2002-09-27,1711.6920000000002,1438.992,248.22,Proj5
2002-09-30,867.21,1172.06,304.85,Proj8
2002-10-01,773.59,1213.72,440.13,Proj8
2002-10-02,870.92,1187.3,316.38,Proj4
2002-10-03,1039.21,1165.56,126.35,Proj4
2002-10-04,829.18,1139.9,310.72,Proj8
2002-10-07,933.63,1119.4,185.77,Proj4
2002-10-08,834.01,1129.22,295.21,Proj8
2002-10-09,830.55,1114.11,283.56,Proj1
2002-10-10,1716.7140000000002,1396.0439999999999,209.64,Proj5
2002-10-11,809.17,1210.47,401.3,Proj8
2002-10-14,842.65,1220.53,377.88,Proj1
2002-10-15,2620.1499999999996,2180.148,234.38,Proj9
2002-10-16,1508.4180000000001,1478.904,394.41,Proj5
2002-10-17,1067.34,1272.29,204.95,Proj4
2002-10-18,940.5,1287.86,347.36,Proj1
2002-10-21,943.57,1309.67,366.1,Proj7
2002-10-22,961.62,1292.8,331.18,Proj8
2002-10-23,1165.15,1320.23,155.08,Proj6
2002-10-24,944.95,1298.71,353.76,Proj7
2002-10-25,2243.6000000000004,2262.9210000000003,433.69,Proj9
2002-10-28,1055.65,1315.83,260.18,Proj1
2002-10-29,908.17,1300.54,392.37,Proj4
2002-10-30,955.83,1326.73,370.9,Proj2
2002-10-31,1058.64,1329.75,271.11,Proj4
2002-11-01,2036.304,1632.84,229.42,Proj5
2002-11-04,1038.4,1396.54,358.14,Proj8
2002-11-05,1183.64,1401.17,217.53,Proj7
2002-11-06,998.95,1418.99,420.04,Proj6
2002-11-07,1143.12,1376.71,233.59,Proj6
2002-11-08,1076.07,1359.28,283.21,Proj3
2002-11-11,968.18,1319.19,351.01,Proj2
2002-11-12,943.73,1349.56,405.83,Proj2
2002-11-13,2556.85,2314.261,338.59,Proj9
2002-11-14,1038.28,1411.52,373.24,Proj1
2002-11-15,962.98,1411.14,448.16,Proj4
2002-11-18,1003.67,1393.69,390.02,Proj8
2002-11-19,886.73,1374.51,487.78,Proj4
2002-11-20,1038.4,1419.35,380.95,Proj6
2002-11-21,1167.44,1467.55,300.11,Proj2
2002-11-22,1218.41,1468.74,250.33,Proj2
2002-11-25,1172.27,1481.9,309.63,Proj3
2002-11-26,2332.575,2455.531,511.4,Proj9
2002-11-27,1016.55,1487.94,471.39,Proj2
2002-11-29,1044.96,1478.78,433.82,Proj4
2002-12-02,1745.388,1781.7359999999999,515.12,Proj5
2002-12-03,1875.78,1738.752,406.86,Proj5
2002-12-04,1085.25,1430.35,345.1,Proj8
2002-12-05,1742.454,1692.8999999999999,442.72,Proj5
2002-12-06,1093.0,1422.44,329.44,Proj4
2002-12-09,961.46,1367.14,405.68,Proj8
2002-12-10,909.31,1390.76,481.45,Proj8
2002-12-11,1069.11,1396.59,327.48,Proj4
2002-12-12,900.98,1399.55,498.57,Proj1
2002-12-13,769.98,1362.42,592.44,Proj6
2002-12-16,1046.42,1400.33,353.91,Proj7
2002-12-17,951.23,1392.05,440.82,Proj3
2002-12-18,1108.59,1361.51,252.92,Proj7
2002-12-19,1008.87,1354.1,345.23,Proj1
2002-12-20,2405.575,2317.185,400.82,Proj9
2002-12-23,832.71,1381.69,548.98,Proj1
2002-12-24,959.43,1372.47,413.04,Proj3
2002-12-26,1104.15,1367.89,263.74,Proj8
2002-12-27,1124.47,1348.31,223.84,Proj4
2002-12-30,1031.69,1339.54,307.85,Proj2
2002-12-31,953.43,1335.51,382.08,Proj4
2003-01-02,955.0,1384.85,429.85,Proj2
2003-01-03,953.04,1387.08,434.04,Proj1
2003-01-06,1100.66,1421.32,320.66,Proj6
2003-01-07,1215.91,1431.57,215.66,Proj7
2003-01-08,1063.89,1401.07,337.18,Proj4
2003-01-09,898.16,1438.46,540.3,Proj2
2003-01-10,1095.37,1447.72,352.35,Proj2
2003-01-13,1010.45,1446.04,435.59,Proj6
2003-01-14,988.98,1460.99,472.01,Proj7
2003-01-15,1015.83,1438.8,422.97,Proj2
2003-01-16,1023.71,1423.75,400.04,Proj1
2003-01-17,1068.82,1376.19,307.37,Proj2
2003-01-21,1042.26,1364.25,321.99,Proj4
2003-01-22,2342.2,2311.116,422.6,Proj9
2003-01-23,1257.8,1388.27,130.47,Proj6
2003-01-24,962.5,1342.14,379.64,Proj7
2003-01-27,1067.17,1325.27,258.1,Proj4
2003-01-28,1053.05,1342.18,289.13,Proj3
2003-01-29,1027.04,1358.06,331.02,Proj1
2003-01-30,818.01,1322.35,504.34,Proj6
2003-01-31,953.72,1320.91,367.19,Proj6
2003-02-03,946.44,1323.79,377.35,Proj3
2003-02-04,1151.0,1306.15,155.15,Proj8
2003-02-05,1016.34,1301.5,285.16,Proj8
2003-02-06,927.85,1301.73,373.88,Proj3
2003-02-07,999.01,1282.47,283.46,Proj3
2003-02-10,1737.72,1556.016,331.28,Proj5
2003-02-11,872.11,1295.46,423.35,Proj6
2003-02-12,786.64,1278.97,492.32,Proj3
2003-02-13,981.66,1277.44,295.78,Proj1
2003-02-14,2568.85,2227.289,282.63,Proj9
2003-02-18,908.21,1346.54,438.33,Proj6
2003-02-19,904.29,1334.32,430.03,Proj3
2003-02-20,990.77,1331.23,340.46,Proj3
2003-02-21,1016.77,1349.02,332.25,Proj3
2003-02-24,1176.07,1322.38,146.31,Proj3
2003-02-25,1139.06,1328.98,189.92,Proj4
2003-02-26,2097.1,2216.256,464.84,Proj9
2003-02-27,1455.2820000000002,1588.728,515.45,Proj5
2003-02-28,900.69,1337.52,436.83,Proj4
2003-03-03,2372.175,2244.493,371.42,Proj9
2003-03-04,1038.05,1307.77,269.72,Proj6
2003-03-05,1007.01,1314.4,307.39,Proj6
2003-03-06,842.12,1302.89,460.77,Proj6
2003-03-07,994.53,1305.29,310.76,Proj2
2003-03-10,1118.6,1278.37,159.77,Proj4
2003-03-11,1121.83,1271.47,149.64,Proj6
2003-03-12,1022.76,1279.24,256.48,Proj2
2003-03-13,1189.24,1340.77,151.53,Proj2
2003-03-14,944.67,1340.33,395.66,Proj7
2003-03-17,1079.35,1392.27,312.92,Proj8
2003-03-18,946.67,1400.55,453.88,Proj4
2003-03-19,864.17,1397.07,532.9,Proj6
2003-03-20,1033.04,1402.77,369.73,Proj4
2003-03-21,1234.3,1421.84,187.54,Proj3
2003-03-24,1148.42,1369.78,221.36,Proj3
2003-03-25,1232.65,1391.01,158.36,Proj4
2003-03-26,1053.63,1387.45,333.82,Proj4
2003-03-27,1044.26,1384.25,339.99,Proj6
2003-03-28,2728.025,2328.3199999999997,278.39,Proj9
2003-03-31,957.39,1341.17,383.78,Proj7
2003-04-01,2321.4500000000003,2292.1099999999997,419.72,Proj9
2003-04-02,1029.51,1396.72,367.21,Proj4
2003-04-03,1100.48,1396.58,296.1,Proj4
2003-04-04,1105.71,1383.51,277.8,Proj8
2003-04-07,1114.08,1389.51,275.43,Proj4
2003-04-08,948.41,1382.94,434.53,Proj3
2003-04-09,2023.938,1628.088,232.33,Proj5
2003-04-10,890.86,1365.61,474.75,Proj7
2003-04-11,1011.95,1358.85,346.9,Proj4
2003-04-14,993.34,1384.95,391.61,Proj4
2003-04-15,1019.65,1391.01,371.36,Proj3
2003-04-16,1163.88,1394.72,230.84,Proj4
2003-04-17,1114.64,1425.5,310.86,Proj3
2003-04-21,1022.41,1424.37,401.96,Proj4
2003-04-22,1226.01,1451.36,225.35,Proj7
2003-04-23,923.47,1466.16,542.69,Proj1
2003-04-24,1956.744,1748.676,370.15,Proj5
2003-04-25,1158.07,1434.54,276.47,Proj6
2003-04-28,957.18,1462.24,505.06,Proj4
2003-04-29,1139.96,1471.3,331.34,Proj4
2003-04-30,1105.67,1464.31,358.64,Proj2
2003-05-01,905.18,1472.56,567.38,Proj1
2003-05-02,1012.92,1502.88,489.96,Proj2
2003-05-05,1189.68,1504.04,314.36,Proj4
2003-05-06,1200.91,1523.71,322.8,Proj4
2003-05-07,990.9,1506.76,515.86,Proj4
2003-05-08,2120.886,1787.628,311.42,Proj5
2003-05-09,1224.01,1520.15,296.14,Proj6
2003-05-12,1923.5880000000002,1849.68,472.74,Proj5
2003-05-13,1131.86,1539.68,407.82,Proj2
2003-05-14,1086.77,1534.9,448.13,Proj4
2003-05-15,1960.3799999999999,1861.656,462.28,Proj5
2003-05-16,1164.99,1538.53,373.54,Proj4
2003-05-19,1234.49,1492.77,258.28,Proj3
2003-05-20,1211.8,1491.09,279.29,Proj4
2003-05-21,1134.72,1489.87,355.15,Proj4
2003-05-22,2761.675,2562.835,402.88,Proj9
2003-05-23,1136.61,1510.09,373.48,Proj2
2003-05-27,1168.55,1556.69,388.14,Proj7
2003-05-28,1315.4,1563.24,247.84,Proj6
2003-05-29,1193.98,1574.95,380.97,Proj7
2003-05-30,1235.2,1595.91,360.71,Proj8
2003-06-02,1241.88,1590.75,348.87,Proj2
2003-06-03,1109.39,1603.56,494.17,Proj3
2003-06-04,2813.6000000000004,2778.905,509.21,Proj9
2003-06-05,1107.9,1646.01,538.11,Proj8
2003-06-06,1339.95,1627.42,287.47,Proj3
2003-06-09,1238.85,1603.97,365.12,Proj2
2003-06-10,1096.33,1627.67,531.34,Proj2
2003-06-11,1428.03,1646.02,217.99,Proj7
2003-06-12,2993.975,2811.1539999999995,456.03,Proj9
2003-06-13,1219.92,1626.49,406.57,Proj8
2003-06-16,1176.86,1666.58,489.72,Proj4
2003-06-17,1180.86,1668.44,487.58,Proj8
2003-06-18,1133.79,1677.14,543.35,Proj6
2003-06-19,1328.08,1648.64,320.56,Proj7
2003-06-20,2349.576,1973.664,339.4,Proj5
2003-06-23,1180.39,1610.75,430.36,Proj2
2003-06-24,1326.39,1605.61,279.22,Proj1
2003-06-25,1179.18,1602.66,423.48,Proj1
2003-06-26,2429.838,1960.812,284.1,Proj5
2003-06-27,1225.69,1625.26,399.57,Proj4
2003-06-30,1137.67,1622.8,485.13,Proj2
2003-07-01,1149.44,1640.13,490.69,Proj1
2003-07-02,2059.092,2014.4759999999999,534.79,Proj5
2003-07-03,1009.52,1663.46,653.94,Proj2
2003-07-07,1251.44,1720.71,469.27,Proj3
2003-07-08,1172.83,1746.46,573.63,Proj2
2003-07-09,1363.23,1747.46,384.23,Proj2
2003-07-10,3457.0,2916.9619999999995,333.06,Proj9
2003-07-11,1219.97,1733.93,513.96,Proj6
2003-07-14,1206.83,1754.82,547.99,Proj2
2003-07-15,1381.23,1753.21,371.98,Proj1
2003-07-16,1299.97,1747.97,448.0,Proj4
2003-07-17,3552.525,2886.634,277.01,Proj9
2003-07-18,1157.18,1708.5,551.32,Proj8
2003-07-21,1143.18,1681.41,538.23,Proj2
2003-07-22,3223.4500000000003,2900.37,416.72,Proj9
2003-07-23,2222.442,2063.016,484.49,Proj5
2003-07-24,1177.7,1701.42,523.72,Proj4
2003-07-25,1136.67,1730.7,594.03,Proj2
2003-07-28,1260.93,1735.36,474.43,Proj1
2003-07-29,1265.03,1731.37,466.34,Proj8
2003-07-30,1375.44,1720.91,345.47,Proj2
2003-07-31,1244.27,1735.02,490.75,Proj3
2003-08-01,1267.76,1715.62,447.86,Proj4
2003-08-04,1349.92,1714.06,364.14,Proj1
2003-08-05,1966.41,2008.1999999999998,581.05,Proj5
2003-08-06,2219.706,1983.216,419.51,Proj5
2003-08-07,1099.86,1652.18,552.32,Proj1
2003-08-08,2009.664,1972.8359999999998,527.55,Proj5
2003-08-11,1520.55,1661.51,140.96,Proj3
2003-08-12,1308.47,1687.01,378.54,Proj8
2003-08-13,1346.44,1686.61,340.17,Proj8
2003-08-14,1121.29,1700.34,579.05,Proj6
2003-08-15,1413.49,1702.01,288.52,Proj2
2003-08-18,1413.88,1739.49,325.61,Proj7
2003-08-19,1389.61,1761.11,371.5,Proj7
2003-08-20,2285.478,2112.6479999999997,490.83,Proj5
2003-08-21,1398.82,1777.55,378.73,Proj4
2003-08-22,1294.82,1765.32,470.5,Proj7
2003-08-25,1155.46,1764.31,608.85,Proj6
2003-08-26,1313.87,1770.65,456.78,Proj3
2003-08-27,3010.4,3029.621,577.97,Proj9
2003-08-28,2406.456,2160.216,463.26,Proj5
2003-08-29,2669.994,2172.54,327.12,Proj5
2003-09-02,1386.18,1841.48,455.3,Proj2
2003-09-03,1316.94,1852.9,535.96,Proj6
2003-09-04,1398.14,1868.97,470.83,Proj7
2003-09-05,2282.688,2229.888,590.08,Proj5
2003-09-08,1461.88,1888.62,426.74,Proj1
2003-09-09,1384.87,1873.43,488.56,Proj7
2003-09-10,1180.32,1823.81,643.49,Proj4
2003-09-11,1209.81,1846.09,636.28,Proj7
2003-09-12,1253.03,1855.03,602.0,Proj8
2003-09-15,1331.03,1845.7,514.67,Proj4
2003-09-16,1467.07,1887.25,420.18,Proj6
2003-09-17,3647.2250000000004,3201.27,424.21,Proj9
2003-09-18,2707.5060000000003,2291.46,405.38,Proj5
2003-09-19,1357.59,1905.7,548.11,Proj8
2003-09-22,1437.64,1874.62,436.98,Proj2
2003-09-23,1665.79,1901.72,235.93,Proj4
2003-09-24,1380.92,1843.7,462.78,Proj4
2003-09-25,1319.97,1817.24,497.27,Proj1
2003-09-26,2608.452,2150.484,342.93,Proj5
2003-09-29,1444.36,1824.56,380.2,Proj3
2003-09-30,1235.02,1786.94,551.92,Proj4
2003-10-01,1382.86,1832.25,449.39,Proj8
2003-10-02,1327.68,1836.22,508.54,Proj1
2003-10-03,1343.3,1880.57,537.27,Proj6
2003-10-06,1436.84,1893.46,456.62,Proj4
2003-10-07,1334.63,1907.85,573.22,Proj6
2003-10-08,1448.4,1893.78,445.38,Proj2
2003-10-09,1324.4,1911.9,587.5,Proj8
2003-10-10,1573.4,1915.31,341.91,Proj1
2003-10-13,1311.74,1933.53,621.79,Proj1
2003-10-14,1461.49,1943.19,481.7,Proj8
2003-10-15,1211.67,1939.1,727.43,Proj7
2003-10-16,1416.51,1950.14,533.63,Proj7
2003-10-17,1269.69,1912.36,642.67,Proj2
2003-10-20,1465.71,1925.14,459.43,Proj2
2003-10-21,1392.28,1940.9,548.62,Proj7
2003-10-22,1539.09,1898.07,358.98,Proj6
2003-10-23,1394.42,1885.51,491.09,Proj6
2003-10-24,1312.34,1865.59,553.25,Proj4
2003-10-27,3226.5499999999997,3200.947,592.29,Proj9
2003-10-28,1174.13,1932.26,758.13,Proj3
2003-10-29,2908.224,2323.872,320.88,Proj5
2003-10-30,1284.04,1932.69,648.65,Proj2
2003-10-31,1473.52,1932.21,458.69,Proj7
2003-11-03,1358.35,1967.7,609.35,Proj6
2003-11-04,1557.19,1957.97,400.78,Proj7
2003-11-05,2439.036,2351.2439999999997,604.35,Proj5
2003-11-06,2544.174,2371.644,562.94,Proj5
2003-11-07,3708.2999999999997,3350.258,487.42,Proj9
2003-11-10,1413.37,1941.64,528.27,Proj8
2003-11-11,2237.7960000000003,2316.9,687.53,Proj5
2003-11-12,1526.21,1973.11,446.9,Proj2
2003-11-13,1504.61,1967.35,462.74,Proj6
2003-11-14,1464.99,1930.26,465.27,Proj7
2003-11-17,1357.08,1909.61,552.53,Proj8
2003-11-18,1475.3,1881.75,406.45,Proj1
2003-11-19,2790.072,2279.58,349.61,Proj5
2003-11-20,1492.41,1881.92,389.51,Proj6
2003-11-21,1488.79,1893.88,405.09,Proj2
2003-11-24,1399.41,1947.14,547.73,Proj8
2003-11-25,1423.4,1943.04,519.64,Proj6
2003-11-26,1329.59,1953.31,623.72,Proj1
2003-11-28,3748.325,3332.442,460.93,Proj9
2003-12-01,3607.7999999999997,3382.694,546.7,Proj9
2003-12-02,1621.93,1980.07,358.14,Proj6
2003-12-03,1450.66,1960.25,509.59,Proj8
2003-12-04,1485.21,1968.8,483.59,Proj3
2003-12-05,1473.02,1937.82,464.8,Proj8
2003-12-08,1371.7,1948.85,577.15,Proj7
2003-12-09,1415.05,1908.32,493.27,Proj2
2003-12-10,1522.6,1904.65,382.05,Proj1
2003-12-11,1338.1,1942.32,604.22,Proj3
2003-12-12,1444.99,1949.0,504.01,Proj8
2003-12-15,1343.73,1918.26,574.53,Proj8
2003-12-16,1510.59,1924.29,413.7,Proj1
2003-12-17,1309.44,1921.33,611.89,Proj1
2003-12-18,2994.588,2347.416,292.52,Proj5
2003-12-19,1484.93,1951.02,466.09,Proj1
2003-12-22,3606.825,3324.8599999999997,513.07,Proj9
2003-12-23,1361.44,1974.78,613.34,Proj8
2003-12-24,1532.37,1969.23,436.86,Proj6
2003-12-26,1502.75,1973.14,470.39,Proj4
2003-12-29,4037.575,3411.016,391.45,Proj9
2003-12-30,3625.5,3416.7960000000003,559.68,Proj9
2003-12-31,1591.2,2003.37,412.17,Proj2
2004-01-02,1561.16,2006.68,445.52,Proj6
2004-01-05,1726.35,2047.36,321.01,Proj2
2004-01-06,1286.23,2057.37,771.14,Proj4
2004-01-07,1476.43,2077.68,601.25,Proj7
2004-01-08,1584.86,2100.25,515.39,Proj7
2004-01-09,1576.21,2086.92,510.71,Proj3
2004-01-12,1607.79,2111.78,503.99,Proj6
2004-01-13,1711.31,2096.44,385.13,Proj7
2004-01-14,1536.87,2111.13,574.26,Proj6
2004-01-15,2813.1659999999997,2530.8959999999997,546.21,Proj5
2004-01-16,1561.7,2140.46,578.76,Proj1
2004-01-20,1623.73,2147.98,524.25,Proj2
2004-01-21,1604.43,2142.45,538.02,Proj4
2004-01-22,1857.67,2119.01,261.34,Proj6
2004-01-23,1423.09,2123.87,700.78,Proj7
2004-01-26,4425.849999999999,3661.511,383.49,Proj9
2004-01-27,1697.61,2116.04,418.43,Proj8
2004-01-28,1429.14,2077.37,648.23,Proj1
2004-01-29,1608.15,2068.23,460.08,Proj4
2004-01-30,1726.72,2066.15,339.43,Proj4
2004-02-02,1355.91,2063.15,707.24,Proj6
2004-02-03,1497.21,2066.21,569.0,Proj6
2004-02-04,1434.86,2014.14,579.28,Proj2
2004-02-05,3732.575,3433.252,526.53,Proj9
2004-02-06,1451.86,2064.01,612.15,Proj2
2004-02-09,1566.59,2060.57,493.98,Proj3
2004-02-10,1735.55,2075.33,339.78,Proj1
2004-02-11,1628.31,2089.66,461.35,Proj8
2004-02-12,2726.0640000000003,2488.332,559.13,Proj5
2004-02-13,1523.45,2053.56,530.11,Proj3
2004-02-17,1526.27,2080.35,554.08,Proj6
2004-02-18,3780.9750000000004,3529.9989999999993,564.08,Proj9
2004-02-19,1528.58,2045.96,517.38,Proj1
2004-02-20,2439.99,2445.516,682.38,Proj5
2004-02-23,1638.39,2007.52,369.13,Proj6
2004-02-24,1479.66,2005.44,525.78,Proj7
2004-02-25,1448.23,2022.98,574.75,Proj3
2004-02-26,2815.776,2439.084,468.25,Proj5
2004-02-27,1603.79,2029.82,426.03,Proj4
2004-03-01,1413.22,2057.8,644.58,Proj1
2004-03-02,1403.83,2039.65,635.82,Proj8
2004-03-03,1543.62,2033.36,489.74,Proj2
2004-03-04,1633.08,2055.11,422.03,Proj4
2004-03-05,2778.858,2457.156,503.82,Proj5
2004-03-08,1443.5,2008.78,565.28,Proj3
2004-03-09,1492.25,1995.16,502.91,Proj1
2004-03-10,1460.47,1964.15,503.68,Proj1
2004-03-11,1471.38,1943.89,472.51,Proj6
2004-03-12,1558.34,1984.73,426.39,Proj8
2004-03-15,1559.52,1939.2,379.68,Proj6
