date,cost_of_sales,selling_price,net_profit,project_category,project_name
2001-11-05,1414.4,1793.65,379.25,Category2,Proj4
2001-11-06,1353.29,1835.08,481.79,Category2,Proj8
2001-11-07,1408.3,1837.53,429.23,Category3,Proj1
2001-11-08,1249.91,1827.77,577.86,Category3,Proj2
2001-11-09,1568.04,1828.48,260.44,Category4,Proj4
2001-11-12,1366.95,1840.13,473.18,Category4,Proj7
2001-11-13,1492.54,1892.11,399.57,Category1,Proj3
2001-11-14,1543.3,1903.19,359.89,Category1,Proj6
2001-11-15,1398.45,1900.57,502.12,Category5,Proj7
2001-11-16,1453.21,1898.58,445.37,Category4,Proj7
2001-11-19,1439.44,1934.42,494.98,Category6,Proj9
2001-11-20,1186.72,1880.51,693.79,Category6,Proj3
2001-11-21,1295.96,1875.05,579.09,Category5,Proj10
2001-11-23,1416.14,1903.2,487.06,Category6,Proj9
2001-11-26,1379.15,1941.23,562.08,Category1,Proj6
2001-11-27,1393.01,1935.97,542.96,Category1,Proj8
2001-11-28,1589.37,1887.97,298.6,Category1,Proj2
2001-11-29,1589.12,1933.26,344.14,Category4,Proj7
2001-11-30,1289.85,1930.58,640.73,Category3,Proj10
2001-12-03,1353.05,1904.9,551.85,Category5,Proj1
2001-12-04,1368.09,1963.1,595.01,Category2,Proj7
2001-12-05,1500.05,2046.84,546.79,Category1,Proj9
2001-12-06,1401.76,2054.27,652.51,Category1,Proj1
2001-12-07,1696.68,2021.26,324.58,Category1,Proj2
2001-12-10,1398.34,1992.12,593.78,Category4,Proj5
2001-12-11,1625.37,2001.93,376.56,Category4,Proj9
2001-12-12,1505.75,2011.38,505.63,Category4,Proj6
2001-12-13,1545.83,1946.51,400.68,Category4,Proj10
2001-12-14,1339.76,1953.17,613.41,Category6,Proj2
2001-12-17,1565.74,1987.45,421.71,Category4,Proj8
2001-12-18,1413.57,2004.76,591.19,Category6,Proj10
2001-12-19,1386.44,1982.89,596.45,Category4,Proj10
2001-12-20,1371.71,1918.54,546.83,Category2,Proj7
2001-12-21,1450.68,1945.83,495.15,Category4,Proj2
2001-12-24,1635.99,1944.48,308.49,Category2,Proj7
2001-12-26,1537.99,1960.7,422.71,Category2,Proj3
2001-12-27,1417.6,1976.42,558.82,Category5,Proj9
2001-12-28,1609.67,1987.26,377.59,Category4,Proj3
2001-12-31,1511.56,1950.4,438.84,Category2,Proj9
2002-01-02,1551.51,1979.25,427.74,Category1,Proj9
2002-01-03,1433.09,2044.27,611.18,Category2,Proj1
2002-01-04,1433.55,2059.38,625.83,Category2,Proj1
2002-01-07,1440.01,2037.1,597.09,Category1,Proj1
2002-01-08,1585.78,2055.74,469.96,Category3,Proj10
2002-01-09,1626.21,2044.89,418.68,Category4,Proj7
2002-01-10,1531.57,2047.24,515.67,Category4,Proj3
2002-01-11,1524.61,2022.46,497.85,Category5,Proj4
2002-01-14,1429.99,1990.74,560.75,Category2,Proj4
2002-01-15,1505.14,2000.91,495.77,Category2,Proj10
2002-01-16,1422.12,1944.44,522.32,Category4,Proj6
2002-01-17,1618.08,1985.82,367.74,Category1,Proj5
2002-01-18,1489.5,1930.34,440.84,Category2,Proj6
2002-01-22,1374.57,1882.53,507.96,Category3,Proj3
2002-01-23,1323.75,1922.38,598.63,Category1,Proj3
2002-01-24,1371.78,1942.58,570.8,Category3,Proj5
2002-01-25,1551.79,1937.7,385.91,Category4,Proj6
2002-01-28,1551.63,1943.91,392.28,Category3,Proj1
2002-01-29,1354.92,1892.99,538.07,Category3,Proj9
2002-01-30,1287.95,1913.44,625.49,Category3,Proj9
2002-01-31,1458.97,1934.03,475.06,Category1,Proj1
2002-02-01,1356.94,1911.24,554.3,Category2,Proj6
2002-02-04,1146.11,1855.53,709.42,Category2,Proj2
2002-02-05,1395.72,1838.52,442.8,Category6,Proj1
2002-02-06,1369.51,1812.71,443.2,Category2,Proj3
2002-02-07,1195.7,1782.11,586.41,Category6,Proj9
2002-02-08,1305.05,1818.88,513.83,Category2,Proj6
2002-02-11,1241.6,1846.66,605.06,Category1,Proj9
2002-02-12,1466.82,1834.21,367.39,Category3,Proj4
2002-02-13,1320.24,1859.16,538.92,Category3,Proj4
2002-02-14,1589.0,1843.37,254.37,Category3,Proj1
2002-02-15,1469.51,1805.2,335.69,Category2,Proj8
2002-02-19,1318.23,1750.61,432.38,Category1,Proj4
2002-02-20,1304.32,1775.57,471.25,Category4,Proj7
2002-02-21,1282.64,1716.24,433.6,Category4,Proj7
2002-02-22,1369.8,1724.54,354.74,Category2,Proj4
2002-02-25,1386.16,1769.88,383.72,Category1,Proj9
2002-02-26,1370.73,1766.86,396.13,Category6,Proj1
2002-02-27,1283.53,1751.88,468.35,Category6,Proj8
2002-02-28,1468.18,1731.49,263.31,Category5,Proj10
2002-03-01,1338.42,1802.74,464.32,Category6,Proj2
2002-03-04,1248.2,1859.32,611.12,Category2,Proj6
2002-03-05,1494.39,1866.29,371.9,Category6,Proj4
2002-03-06,1397.72,1890.4,492.68,Category4,Proj8
2002-03-07,1508.52,1881.63,373.11,Category2,Proj5
2002-03-08,1529.09,1929.67,400.58,Category2,Proj5
2002-03-11,1607.76,1929.49,321.73,Category3,Proj5
2002-03-12,1329.13,1897.12,567.99,Category3,Proj6
2002-03-13,1387.7,1862.03,474.33,Category5,Proj2
2002-03-14,1501.84,1854.14,352.3,Category4,Proj8
2002-03-15,1421.53,1868.3,446.77,Category1,Proj6
2002-03-18,1446.48,1877.06,430.58,Category2,Proj3
2002-03-19,1544.96,1880.87,335.91,Category3,Proj7
2002-03-20,1262.56,1832.87,570.31,Category1,Proj7
2002-03-21,1401.52,1868.83,467.31,Category6,Proj7
2002-03-22,1571.69,1851.39,279.7,Category3,Proj2
2002-03-25,1359.1,1812.49,453.39,Category1,Proj1
2002-03-26,1431.9,1824.17,392.27,Category2,Proj10
2002-03-27,1279.55,1826.75,547.2,Category2,Proj2
2002-03-28,1186.55,1845.35,658.8,Category5,Proj3
2002-04-01,1395.53,1862.62,467.09,Category5,Proj3
2002-04-02,1322.84,1804.4,481.56,Category5,Proj9
2002-04-03,1531.41,1784.35,252.94,Category4,Proj5
2002-04-04,1324.74,1789.75,465.01,Category3,Proj1
2002-04-05,1279.62,1770.03,490.41,Category1,Proj1
2002-04-08,1356.92,1785.87,428.95,Category5,Proj1
2002-04-09,1318.12,1742.57,424.45,Category1,Proj2
2002-04-10,1340.34,1767.07,426.73,Category2,Proj9
2002-04-11,1146.27,1725.24,578.97,Category4,Proj7
2002-04-12,1443.17,1756.19,313.02,Category4,Proj6
2002-04-15,1476.7,1753.78,277.08,Category2,Proj6
2002-04-16,1473.92,1816.79,342.87,Category5,Proj8
2002-04-17,1109.17,1810.67,701.5,Category2,Proj10
2002-04-18,1323.11,1802.43,479.33,Category4,Proj3
2002-04-19,1410.6,1796.83,386.23,Category1,Proj2
2002-04-22,1382.04,1758.68,376.64,Category4,Proj10
2002-04-23,1306.62,1730.29,423.67,Category4,Proj1
2002-04-24,1362.12,1713.34,351.22,Category3,Proj6
2002-04-25,1173.86,1713.7,539.84,Category1,Proj7
2002-04-26,1222.06,1663.89,441.83,Category2,Proj4
2002-04-29,1243.37,1656.93,413.56,Category6,Proj9
2002-04-30,1296.69,1688.23,391.54,Category6,Proj7
2002-05-01,1218.79,1677.53,458.74,Category2,Proj3
2002-05-02,1197.72,1644.82,447.1,Category4,Proj6
2002-05-03,1233.69,1613.03,379.34,Category3,Proj10
2002-05-06,1211.41,1578.48,367.07,Category4,Proj1
2002-05-07,1077.24,1573.82,496.58,Category1,Proj2
2002-05-08,1185.26,1696.29,511.03,Category1,Proj1
2002-05-09,1215.21,1650.49,435.28,Category6,Proj9
2002-05-10,1177.65,1600.85,423.2,Category5,Proj4
2002-05-13,1073.57,1652.54,578.97,Category3,Proj10
2002-05-14,1162.02,1719.05,557.03,Category6,Proj5
2002-05-15,1167.08,1725.56,558.48,Category5,Proj5
2002-05-16,1202.95,1730.44,527.49,Category4,Proj6
2002-05-17,1244.8,1741.39,496.59,Category5,Proj8
2002-05-20,1189.31,1701.59,512.28,Category3,Proj3
2002-05-21,1268.48,1664.18,395.7,Category5,Proj5
2002-05-22,1128.88,1673.45,544.57,Category4,Proj9
2002-05-23,1357.1,1697.63,340.53,Category5,Proj10
2002-05-24,1302.92,1661.49,358.57,Category4,Proj4
2002-05-28,1385.07,1652.17,267.1,Category1,Proj8
2002-05-29,1128.29,1624.39,496.1,Category3,Proj6
2002-05-30,1211.32,1631.92,420.6,Category2,Proj10
2002-05-31,1253.09,1615.73,362.64,Category3,Proj2
2002-06-03,1224.14,1562.56,338.42,Category4,Proj1
2002-06-04,983.16,1578.12,594.96,Category3,Proj9
2002-06-05,922.78,1595.26,672.48,Category3,Proj9
2002-06-06,1150.36,1554.88,404.52,Category6,Proj5
2002-06-07,1213.52,1535.48,321.96,Category5,Proj10
2002-06-10,1160.72,1530.69,369.97,Category1,Proj1
2002-06-11,1277.23,1497.18,219.95,Category3,Proj9
2002-06-12,1027.52,1519.12,491.6,Category4,Proj10
2002-06-13,1084.53,1496.88,412.35,Category3,Proj8
2002-06-14,1053.36,1504.74,451.38,Category1,Proj8
2002-06-17,1104.05,1553.29,449.24,Category5,Proj6
2002-06-18,1213.73,1542.96,329.23,Category5,Proj8
2002-06-19,1179.12,1496.83,317.71,Category1,Proj10
2002-06-20,1013.32,1464.75,451.43,Category2,Proj2
2002-06-21,1121.04,1440.96,319.92,Category4,Proj2
2002-06-24,1010.94,1460.34,449.4,Category3,Proj3
2002-06-25,867.32,1423.99,556.67,Category4,Proj7
2002-06-26,799.06,1429.33,630.27,Category6,Proj5
2002-06-27,1110.57,1459.2,348.63,Category4,Proj6
2002-06-28,867.35,1463.21,595.86,Category3,Proj6
2002-07-01,875.58,1403.8,528.22,Category3,Proj6
2002-07-02,886.99,1357.82,470.83,Category6,Proj7
2002-07-03,1083.22,1380.17,296.95,Category4,Proj8
2002-07-05,1085.49,1448.36,362.87,Category4,Proj3
2002-07-08,930.26,1405.61,475.35,Category4,Proj6
2002-07-09,937.02,1381.12,444.1,Category3,Proj9
2002-07-10,986.18,1346.01,359.83,Category6,Proj3
2002-07-11,1104.76,1374.43,269.67,Category3,Proj6
2002-07-12,1292.87,1373.5,80.63,Category2,Proj9
2002-07-15,1120.86,1382.62,261.76,Category2,Proj1
2002-07-16,864.06,1375.26,511.2,Category1,Proj10
2002-07-17,953.9,1397.25,443.35,Category6,Proj10
2002-07-18,1019.19,1356.95,337.76,Category2,Proj2
2002-07-19,841.17,1319.15,477.98,Category2,Proj4
2002-07-22,836.76,1282.65,445.89,Category3,Proj4
2002-07-23,1016.29,1229.05,212.76,Category2,Proj9
2002-07-24,1241.37,1290.23,48.86,Category1,Proj1
2002-07-25,701.79,1240.08,538.29,Category3,Proj3
2002-07-26,901.27,1262.12,360.85,Category2,Proj1
2002-07-29,883.09,1335.25,452.16,Category4,Proj3
2002-07-30,887.85,1344.19,456.34,Category5,Proj5
2002-07-31,1200.06,1328.26,128.2,Category2,Proj1
2002-08-01,984.31,1280.0,295.69,Category3,Proj7
2002-08-02,931.23,1247.92,316.69,Category4,Proj5
2002-08-05,832.18,1206.01,373.83,Category4,Proj7
2002-08-06,949.19,1259.55,310.36,Category2,Proj2
2002-08-07,968.9,1280.9,312.0,Category3,Proj8
2002-08-08,975.28,1316.52,341.24,Category4,Proj7
2002-08-09,702.5,1306.12,603.62,Category5,Proj4
2002-08-12,1091.59,1306.84,215.25,Category3,Proj4
2002-08-13,1011.15,1269.28,258.13,Category1,Proj4
2002-08-14,1000.77,1334.3,333.53,Category2,Proj2
2002-08-15,886.46,1345.01,458.55,Category4,Proj2
2002-08-16,1181.74,1361.01,179.27,Category1,Proj4
2002-08-19,1136.39,1394.54,258.15,Category2,Proj2
2002-08-20,980.53,1376.59,396.06,Category3,Proj10
2002-08-21,1261.21,1409.25,148.04,Category3,Proj8
2002-08-22,1126.48,1422.95,296.47,Category3,Proj6
2002-08-23,1191.82,1380.62,188.8,Category3,Proj3
2002-08-26,934.55,1391.74,457.19,Category5,Proj5
2002-08-27,1045.98,1347.78,301.8,Category1,Proj7
2002-08-28,881.32,1314.38,433.06,Category3,Proj10
2002-08-29,1004.47,1335.77,331.3,Category3,Proj6
2002-08-30,912.76,1314.85,402.09,Category2,Proj9
2002-09-03,792.21,1263.84,471.63,Category4,Proj9
2002-09-04,885.07,1292.31,407.24,Category6,Proj9
2002-09-05,950.44,1251.0,300.56,Category6,Proj5
2002-09-06,921.97,1295.3,373.33,Category6,Proj5
2002-09-09,955.73,1304.6,348.87,Category3,Proj1
2002-09-10,1023.17,1320.09,296.92,Category1,Proj10
2002-09-11,911.49,1315.45,403.96,Category1,Proj5
2002-09-12,1041.12,1279.68,238.56,Category5,Proj10
2002-09-13,1145.87,1291.4,145.53,Category1,Proj10
2002-09-16,901.54,1275.88,374.34,Category3,Proj4
2002-09-17,921.4,1259.94,338.54,Category2,Proj5
2002-09-18,1048.23,1252.13,203.9,Category6,Proj8
2002-09-19,727.75,1216.45,488.7,Category4,Proj7
2002-09-20,865.35,1221.09,355.74,Category4,Proj1
2002-09-23,870.06,1184.93,314.87,Category3,Proj6
2002-09-24,1034.47,1182.17,147.7,Category3,Proj3
2002-09-25,1138.91,1222.29,83.38,Category2,Proj3
2002-09-26,910.38,1221.61,311.23,Category4,Proj4
2002-09-27,791.05,1199.16,408.11,Category5,Proj10
2002-09-30,978.01,1172.06,194.05,Category4,Proj10
2002-10-01,906.82,1213.72,306.9,Category3,Proj3
2002-10-02,821.2,1187.3,366.1,Category1,Proj3
2002-10-03,903.73,1165.56,261.83,Category3,Proj10
2002-10-04,795.96,1139.9,343.94,Category2,Proj4
2002-10-07,837.5,1119.4,281.9,Category5,Proj3
2002-10-08,945.69,1129.22,183.53,Category6,Proj2
2002-10-09,855.27,1114.11,258.84,Category6,Proj3
2002-10-10,871.67,1163.37,291.7,Category1,Proj8
2002-10-11,1035.6,1210.47,174.87,Category5,Proj4
2002-10-14,947.61,1220.53,272.92,Category6,Proj4
2002-10-15,914.14,1282.44,368.3,Category6,Proj5
2002-10-16,837.5,1232.42,394.92,Category1,Proj3
2002-10-17,850.95,1272.29,421.34,Category4,Proj9
2002-10-18,942.29,1287.86,345.57,Category4,Proj2
2002-10-21,754.6,1309.67,555.07,Category4,Proj5
2002-10-22,1111.06,1292.8,181.74,Category2,Proj9
2002-10-23,1049.63,1320.23,270.6,Category1,Proj10
2002-10-24,848.9,1298.71,449.81,Category3,Proj2
2002-10-25,1036.15,1331.13,294.98,Category5,Proj9
2002-10-28,906.13,1315.83,409.7,Category1,Proj7
2002-10-29,857.18,1300.54,443.36,Category4,Proj9
2002-10-30,956.77,1326.73,369.96,Category6,Proj3
2002-10-31,1110.84,1329.75,218.91,Category4,Proj8
2002-11-01,1169.4,1360.7,191.3,Category2,Proj10
2002-11-04,1050.76,1396.54,345.78,Category1,Proj8
2002-11-05,1014.26,1401.17,386.91,Category1,Proj3
2002-11-06,1161.43,1418.99,257.56,Category3,Proj8
2002-11-07,1125.28,1376.71,251.43,Category6,Proj8
2002-11-08,1027.75,1359.28,331.53,Category6,Proj7
2002-11-11,1051.72,1319.19,267.47,Category5,Proj6
2002-11-12,1299.91,1349.56,49.65,Category4,Proj10
2002-11-13,1060.13,1361.33,301.2,Category6,Proj5
2002-11-14,1088.51,1411.52,323.01,Category2,Proj2
2002-11-15,1019.18,1411.14,391.96,Category4,Proj4
2002-11-18,961.12,1393.69,432.57,Category1,Proj7
2002-11-19,1121.76,1374.51,252.75,Category4,Proj7
2002-11-20,1027.29,1419.35,392.06,Category1,Proj8
2002-11-21,1189.2,1467.55,278.35,Category1,Proj9
2002-11-22,1062.61,1468.74,406.13,Category1,Proj7
2002-11-25,998.03,1481.9,483.87,Category2,Proj10
2002-11-26,1004.98,1444.43,439.45,Category1,Proj6
2002-11-27,1062.08,1487.94,425.86,Category2,Proj10
2002-11-29,1128.29,1478.78,350.49,Category6,Proj10
2002-12-02,963.69,1484.78,521.09,Category2,Proj10
2002-12-03,987.47,1448.96,461.49,Category2,Proj10
2002-12-04,1043.58,1430.35,386.77,Category6,Proj4
2002-12-05,1026.87,1410.75,383.88,Category5,Proj10
2002-12-06,1055.77,1422.44,366.67,Category6,Proj7
2002-12-09,995.31,1367.14,371.84,Category1,Proj6
2002-12-10,987.23,1390.76,403.53,Category4,Proj10
2002-12-11,1075.05,1396.59,321.54,Category5,Proj2
2002-12-12,1024.07,1399.55,375.48,Category5,Proj5
2002-12-13,1110.03,1362.42,252.39,Category4,Proj3
2002-12-16,1145.07,1400.33,255.26,Category1,Proj5
2002-12-17,1129.08,1392.05,262.97,Category1,Proj4
2002-12-18,855.67,1361.51,505.84,Category4,Proj10
2002-12-19,1051.75,1354.1,302.35,Category1,Proj6
2002-12-20,1208.38,1363.05,154.67,Category4,Proj8
2002-12-23,922.64,1381.69,459.05,Category2,Proj2
2002-12-24,874.21,1372.47,498.26,Category4,Proj9
2002-12-26,977.54,1367.89,390.35,Category1,Proj9
2002-12-27,957.64,1348.31,390.67,Category3,Proj7
2002-12-30,969.53,1339.54,370.01,Category1,Proj2
2002-12-31,898.06,1335.51,437.45,Category3,Proj7
2003-01-02,1128.62,1384.85,256.23,Category5,Proj3
2003-01-03,1224.22,1387.08,162.86,Category5,Proj4
2003-01-06,1064.59,1421.32,356.73,Category3,Proj10
2003-01-07,1048.25,1431.57,383.32,Category2,Proj5
2003-01-08,1103.97,1401.07,297.1,Category4,Proj5
2003-01-09,1003.99,1438.46,434.47,Category5,Proj3
2003-01-10,905.43,1447.72,542.29,Category3,Proj9
2003-01-13,764.46,1446.04,681.58,Category5,Proj7
2003-01-14,1147.93,1460.99,313.06,Category1,Proj9
2003-01-15,1118.49,1438.8,320.31,Category6,Proj7
2003-01-16,978.4,1423.75,445.35,Category1,Proj10
2003-01-17,913.16,1376.19,463.03,Category4,Proj1
2003-01-21,1054.53,1364.25,309.72,Category2,Proj1
2003-01-22,965.61,1359.48,393.87,Category5,Proj1
2003-01-23,989.74,1388.27,398.53,Category2,Proj10
2003-01-24,1081.57,1342.14,260.57,Category6,Proj4
2003-01-27,1021.43,1325.27,303.84,Category5,Proj6
2003-01-28,1122.58,1342.18,219.6,Category3,Proj5
2003-01-29,1021.22,1358.06,336.84,Category5,Proj1
2003-01-30,903.71,1322.35,418.64,Category1,Proj4
2003-01-31,1036.68,1320.91,284.23,Category2,Proj6
2003-02-03,1032.48,1323.79,291.31,Category5,Proj9
2003-02-04,800.14,1306.15,506.01,Category6,Proj6
2003-02-05,1001.32,1301.5,300.18,Category5,Proj7
2003-02-06,980.84,1301.73,320.89,Category3,Proj7
2003-02-07,838.89,1282.47,443.58,Category2,Proj3
2003-02-10,1023.76,1296.68,272.92,Category3,Proj4
2003-02-11,1030.82,1295.46,264.64,Category5,Proj7
2003-02-12,965.12,1278.97,313.85,Category2,Proj2
2003-02-13,885.35,1277.44,392.09,Category4,Proj4
2003-02-14,1125.13,1310.17,185.04,Category2,Proj5
2003-02-18,1084.17,1346.54,262.37,Category6,Proj10
2003-02-19,1067.47,1334.32,266.85,Category2,Proj2
2003-02-20,1056.86,1331.23,274.37,Category2,Proj1
2003-02-21,968.88,1349.02,380.14,Category2,Proj9
2003-02-24,1082.83,1322.38,239.55,Category5,Proj5
2003-02-25,945.98,1328.98,383.0,Category4,Proj5
2003-02-26,1009.76,1303.68,293.92,Category3,Proj9
2003-02-27,1018.08,1323.94,305.86,Category5,Proj4
2003-02-28,953.06,1337.52,384.46,Category5,Proj2
2003-03-03,946.39,1320.29,373.9,Category5,Proj10
2003-03-04,1097.12,1307.77,210.65,Category6,Proj4
2003-03-05,887.05,1314.4,427.35,Category3,Proj1
2003-03-06,935.44,1302.89,367.45,Category2,Proj10
2003-03-07,952.57,1305.29,352.72,Category4,Proj6
2003-03-10,924.09,1278.37,354.28,Category1,Proj10
2003-03-11,1121.02,1271.47,150.45,Category2,Proj8
2003-03-12,918.02,1279.24,361.22,Category5,Proj8
2003-03-13,822.41,1340.77,518.36,Category1,Proj3
2003-03-14,1167.26,1340.33,173.07,Category5,Proj4
2003-03-17,1154.21,1392.27,238.06,Category1,Proj3
2003-03-18,931.98,1400.55,468.57,Category2,Proj9
2003-03-19,953.45,1397.07,443.62,Category5,Proj10
2003-03-20,989.9,1402.77,412.87,Category1,Proj3
2003-03-21,1032.01,1421.84,389.83,Category3,Proj8
2003-03-24,989.23,1369.78,380.55,Category5,Proj1
2003-03-25,1041.72,1391.01,349.29,Category6,Proj4
2003-03-26,978.97,1387.45,408.47,Category1,Proj4
2003-03-27,1140.02,1384.25,244.23,Category2,Proj9
2003-03-28,1098.43,1369.6,271.17,Category2,Proj5
2003-03-31,814.58,1341.17,526.59,Category2,Proj5
2003-04-01,946.77,1348.3,401.53,Category3,Proj9
2003-04-02,1041.06,1396.72,355.66,Category5,Proj4
2003-04-03,1004.45,1396.58,392.13,Category1,Proj6
2003-04-04,1176.69,1383.51,206.82,Category6,Proj8
2003-04-07,991.96,1389.51,397.55,Category5,Proj9
2003-04-08,1015.41,1382.94,367.53,Category1,Proj4
2003-04-09,1040.53,1356.74,316.21,Category4,Proj4
2003-04-10,1082.99,1365.61,282.62,Category6,Proj2
2003-04-11,1003.66,1358.85,355.19,Category6,Proj9
2003-04-14,1171.11,1384.95,213.84,Category1,Proj10
2003-04-15,1182.36,1391.01,208.65,Category3,Proj8
2003-04-16,1070.63,1394.72,324.09,Category5,Proj8
2003-04-17,1158.68,1425.5,266.82,Category4,Proj10
2003-04-21,945.2,1424.37,479.17,Category6,Proj3
2003-04-22,1182.55,1451.36,268.81,Category5,Proj10
2003-04-23,895.99,1466.16,570.17,Category1,Proj7
2003-04-24,1060.35,1457.23,396.88,Category1,Proj7
2003-04-25,1251.27,1434.54,183.27,Category5,Proj2
2003-04-28,1094.2,1462.24,368.04,Category5,Proj3
2003-04-29,1123.83,1471.3,347.47,Category6,Proj2
2003-04-30,1066.74,1464.31,397.57,Category1,Proj5
2003-05-01,1199.56,1472.56,273.0,Category1,Proj3
2003-05-02,1226.23,1502.88,276.65,Category1,Proj7
2003-05-05,1185.84,1504.04,318.2,Category4,Proj2
2003-05-06,1111.86,1523.71,411.85,Category4,Proj8
2003-05-07,1438.25,1506.76,68.51,Category3,Proj1
2003-05-08,911.93,1489.69,577.76,Category6,Proj9
2003-05-09,1170.83,1520.15,349.32,Category4,Proj3
2003-05-12,1334.81,1541.4,206.59,Category5,Proj7
2003-05-13,901.54,1539.68,638.14,Category5,Proj5
2003-05-14,923.1,1534.9,611.8,Category3,Proj2
2003-05-15,1207.76,1551.38,343.62,Category2,Proj4
2003-05-16,1112.39,1538.53,426.14,Category5,Proj1
2003-05-19,1274.45,1492.77,218.32,Category3,Proj4
2003-05-20,1097.7,1491.09,393.39,Category4,Proj1
2003-05-21,1232.5,1489.87,257.37,Category1,Proj9
2003-05-22,1066.19,1507.55,441.36,Category2,Proj10
2003-05-23,1038.42,1510.09,471.67,Category2,Proj7
2003-05-27,1374.23,1556.69,182.46,Category2,Proj10
2003-05-28,1386.06,1563.24,177.18,Category5,Proj2
2003-05-29,1075.5,1574.95,499.45,Category5,Proj2
2003-05-30,1103.39,1595.91,492.52,Category1,Proj4
2003-06-02,1237.78,1590.75,352.97,Category3,Proj8
2003-06-03,1262.63,1603.56,340.93,Category1,Proj7
2003-06-04,885.74,1634.65,748.91,Category6,Proj5
2003-06-05,1323.56,1646.01,322.45,Category2,Proj5
2003-06-06,1118.11,1627.42,509.31,Category5,Proj3
2003-06-09,1364.69,1603.97,239.28,Category2,Proj5
2003-06-10,1210.15,1627.67,417.52,Category4,Proj7
2003-06-11,1302.96,1646.02,343.06,Category6,Proj10
2003-06-12,1352.1,1653.62,301.52,Category4,Proj2
2003-06-13,1208.44,1626.49,418.05,Category3,Proj8
2003-06-16,1196.66,1666.58,469.92,Category4,Proj10
2003-06-17,1309.06,1668.44,359.38,Category6,Proj1
2003-06-18,1010.15,1677.14,666.99,Category6,Proj6
2003-06-19,1258.01,1648.64,390.63,Category3,Proj8
2003-06-20,1221.83,1644.72,422.89,Category6,Proj9
2003-06-23,1163.9,1610.75,446.85,Category3,Proj10
2003-06-24,1431.33,1605.61,174.28,Category1,Proj7
2003-06-25,1103.7,1602.66,498.96,Category5,Proj4
2003-06-26,1286.52,1634.01,347.49,Category5,Proj8
2003-06-27,1158.16,1625.26,467.1,Category6,Proj2
2003-06-30,1375.68,1622.8,247.12,Category5,Proj1
2003-07-01,1063.52,1640.13,576.61,Category3,Proj3
2003-07-02,1516.74,1678.73,161.99,Category4,Proj4
2003-07-03,1288.72,1663.46,374.74,Category1,Proj10
2003-07-07,1215.4,1720.71,505.31,Category3,Proj1
2003-07-08,1223.28,1746.46,523.18,Category4,Proj7
2003-07-09,1122.62,1747.46,624.84,Category6,Proj2
2003-07-10,1238.14,1715.86,477.72,Category3,Proj7
2003-07-11,1356.57,1733.93,377.36,Category1,Proj3
2003-07-14,1279.4,1754.82,475.42,Category2,Proj3
2003-07-15,1311.44,1753.21,441.77,Category3,Proj6
2003-07-16,1399.27,1747.97,348.7,Category4,Proj1
2003-07-17,1150.78,1698.02,547.24,Category4,Proj3
2003-07-18,1277.2,1708.5,431.3,Category5,Proj6
2003-07-21,1312.33,1681.41,369.08,Category3,Proj3
2003-07-22,1212.9,1706.1,493.2,Category2,Proj3
2003-07-23,1214.05,1719.18,505.13,Category3,Proj1
2003-07-24,1308.13,1701.42,393.29,Category2,Proj6
2003-07-25,1408.55,1730.7,322.15,Category1,Proj2
2003-07-28,1318.24,1735.36,417.12,Category1,Proj5
2003-07-29,1232.31,1731.37,499.06,Category2,Proj6
2003-07-30,1182.72,1720.91,538.19,Category4,Proj4
2003-07-31,1261.99,1735.02,473.03,Category6,Proj10
2003-08-01,1254.11,1715.62,461.51,Category2,Proj1
2003-08-04,1092.24,1714.06,621.82,Category4,Proj7
2003-08-05,1409.63,1673.5,263.87,Category1,Proj9
2003-08-06,1174.43,1652.68,478.25,Category1,Proj10
2003-08-07,1203.97,1652.18,448.21,Category2,Proj10
